display_name,position,week,season,team,opp,game_location,spread_line,total_line,gsis_id,proj_team_score,Projection,salary,opp_Rank,Value,ProjectedOwnership,optimal_exposure,PotentialLeverage,last_update
Darnell Mooney,WR,12,2025,ATL,NO,away,1.50,41.50,00-0036309,20.00,9.70,4800,13.00,2.12,5.79,3.67,-2.22,2025-11-24T20:55:36Z
Justin Jefferson,WR,12,2025,MIN,GB,away,6.50,41.50,00-0036322,17.50,14.94,7400,10.00,1.83,2.48,9.19,6.71,2025-11-24T20:55:36Z
Devin Duvernay,WR,12,2025,CHI,PIT,home,-3.00,46.50,00-0036331,24.75,0.06,3000,32.00,0.01,0.01,,,2025-11-24T20:55:36Z
CeeDee Lamb,WR,12,2025,DAL,PHI,home,3.00,47.50,00-0036358,22.25,17.75,7900,14.00,1.69,7.28,15.15,7.87,2025-11-24T20:55:36Z
Jerry Jeudy,WR,12,2025,CLE,LV,away,3.00,35.50,00-0036407,16.25,8.88,4100,30.00,2.46,6.12,2.34,-3.79,2025-11-24T20:55:36Z
Tee Higgins,WR,12,2025,CIN,NE,home,7.50,50.50,00-0036410,21.50,16.93,7100,18.00,2.20,15.72,13.24,-2.48,2025-11-24T20:55:36Z
Van Jefferson,WR,12,2025,TEN,SEA,home,12.50,41.50,00-0036415,14.50,8.13,3600,9.00,2.27,1.94,2.14,0.20,2025-11-24T20:55:36Z
Nico Collins,WR,12,2025,HOU,BUF,home,5.50,43.50,00-0036554,19.00,14.82,,12.00,,,,,2025-11-24T20:55:36Z
Dyami Brown,WR,12,2025,JAX,ARI,away,-2.50,47.50,00-0036626,25.00,3.01,3200,16.00,1.00,0.16,0.04,-0.12,2025-11-24T20:55:36Z
Tylan Wallace,WR,12,2025,BAL,NYJ,home,-14.00,44.50,00-0036630,29.25,3.07,3000,15.00,1.10,0.18,0.06,-0.12,2025-11-24T20:55:36Z
Austin Trammell,WR,12,2025,JAX,ARI,away,-2.50,47.50,00-0036841,25.00,1.54,3000,16.00,0.49,0.01,0.01,0.00,2025-11-24T20:55:36Z
Ben Skowronek,WR,12,2025,PIT,CHI,away,3.00,46.50,00-0036862,21.75,0.17,3000,26.00,0.06,0.00,,,2025-11-24T20:55:36Z
DeVonta Smith,WR,12,2025,PHI,DAL,away,-3.00,47.50,00-0036912,25.25,14.13,5600,31.00,2.41,13.04,11.50,-1.54,2025-11-24T20:55:36Z
Amon-Ra St. Brown,WR,12,2025,DET,NYG,home,-14.00,50.50,00-0036963,32.25,19.41,8000,25.00,2.40,25.47,15.71,-9.76,2025-11-24T20:55:36Z
Elijah Moore,WR,12,2025,BUF,HOU,away,-5.50,43.50,00-0036980,24.50,3.43,,3.00,,,,,2025-11-24T20:55:36Z
Joshua Palmer,WR,12,2025,BUF,HOU,away,-5.50,43.50,00-0036988,24.50,7.32,,3.00,,,,,2025-11-24T20:55:36Z
Kevin Austin Jr.,WR,12,2025,NO,ATL,home,-1.50,41.50,00-0037231,21.50,3.26,3000,17.00,0.81,0.03,0.11,0.07,2025-11-24T20:55:36Z
Chris Olave,WR,12,2025,NO,ATL,home,-1.50,41.50,00-0037239,21.50,15.94,6400,17.00,2.17,9.48,13.19,3.20,2025-11-24T20:55:36Z
Jameson Williams,WR,12,2025,DET,NYG,home,-14.00,50.50,00-0037240,32.25,13.61,5700,25.00,2.13,12.96,9.70,-3.26,2025-11-24T20:55:36Z
George Pickens,WR,12,2025,DAL,PHI,home,3.00,47.50,00-0037247,22.25,15.58,6900,14.00,2.07,11.62,10.72,-0.90,2025-11-24T20:55:36Z
Khalil Shakir,WR,12,2025,BUF,HOU,away,-5.50,43.50,00-0037261,24.50,11.90,,3.00,,,,,2025-11-24T20:55:36Z
Jalen Nailor,WR,12,2025,MIN,GB,away,6.50,41.50,00-0037291,17.50,5.80,3400,10.00,1.57,0.59,0.80,0.21,2025-11-24T20:55:36Z
Rashid Shaheed,WR,12,2025,SEA,TEN,away,-12.50,41.50,00-0037545,27.00,9.64,4600,24.00,2.09,2.16,2.92,0.75,2025-11-24T20:55:36Z
John Metchie III,WR,12,2025,NYJ,BAL,away,14.00,44.50,00-0037614,15.25,6.37,3300,27.00,2.26,3.77,0.97,-2.68,2025-11-24T20:55:36Z
Alec Pierce,WR,12,2025,IND,KC,away,3.50,50.50,00-0037664,23.50,11.26,5000,5.00,1.95,6.03,6.35,0.32,2025-11-24T20:55:36Z
Jalen Tolbert,WR,12,2025,DAL,PHI,home,3.00,47.50,00-0037666,22.25,2.21,3100,14.00,0.59,0.07,0.04,-0.03,2025-11-24T20:55:36Z
Jahan Dotson,WR,12,2025,PHI,DAL,away,-3.00,47.50,00-0037741,25.25,3.19,,31.00,,0.00,0.06,0.06,2025-11-24T20:55:36Z
KaVontae Turpin,WR,12,2025,DAL,PHI,home,3.00,47.50,00-0037801,22.25,4.50,3000,14.00,1.49,0.07,0.49,0.42,2025-11-24T20:55:36Z
Romeo Doubs,WR,12,2025,GB,MIN,home,-6.50,41.50,00-0037816,24.00,11.79,4900,6.00,2.50,6.56,5.94,-0.61,2025-11-24T20:55:36Z
Calvin Austin III,WR,12,2025,PIT,CHI,away,3.00,46.50,00-0037837,21.75,6.17,3700,26.00,2.12,1.52,0.33,-1.18,2025-11-24T20:55:36Z
Tyquan Thornton,WR,12,2025,KC,IND,home,-3.50,50.50,00-0038104,27.00,2.56,3200,23.00,0.90,0.10,,,2025-11-24T20:55:36Z
Wan'Dale Robinson,WR,12,2025,NYG,DET,away,14.00,50.50,00-0038117,18.25,12.62,5500,20.00,2.26,14.41,8.74,-5.67,2025-11-24T20:55:36Z
Christian Watson,WR,12,2025,GB,MIN,home,-6.50,41.50,00-0038124,24.00,10.20,4600,6.00,2.30,6.78,4.77,-2.01,2025-11-24T20:55:36Z
Xavier Smith,WR,12,2025,LA,TB,home,-7.00,49.50,00-0038359,28.25,3.06,,22.00,,,,,2025-11-24T20:55:36Z
Dontayvion Wicks,WR,12,2025,GB,MIN,home,-6.50,41.50,00-0038393,24.00,6.07,3500,6.00,1.86,0.98,0.86,-0.12,2025-11-24T20:55:36Z
Malik Heath,WR,12,2025,GB,MIN,home,-6.50,41.50,00-0038465,24.00,1.03,3000,6.00,0.46,0.03,,,2025-11-24T20:55:36Z
Xavier Gipson,WR,12,2025,PHI,DAL,away,-3.00,47.50,00-0038496,25.25,0.04,3000,31.00,0.05,0.00,,,2025-11-24T20:55:36Z
Jaxon Smith-Njigba,WR,12,2025,SEA,TEN,away,-12.50,41.50,00-0038543,27.00,24.35,9000,24.00,2.22,12.25,26.15,13.90,2025-11-24T20:55:36Z
Michael Wilson,WR,12,2025,ARI,JAX,home,2.50,47.50,00-0038559,22.50,12.43,4800,21.00,2.44,17.80,9.23,-8.58,2025-11-24T20:55:36Z
Tre Tucker,WR,12,2025,LV,CLE,home,-3.00,35.50,00-0038563,19.25,9.76,5100,8.00,1.95,2.02,2.44,0.41,2025-11-24T20:55:36Z
Charlie Jones,WR,12,2025,CIN,NE,home,7.50,50.50,00-0038576,21.50,2.61,3000,18.00,0.72,0.12,0.04,-0.08,2025-11-24T20:55:36Z
Parker Washington,WR,12,2025,JAX,ARI,away,-2.50,47.50,00-0038606,25.00,10.19,5200,16.00,1.79,4.42,4.29,-0.13,2025-11-24T20:55:36Z
Kayshon Boutte,WR,12,2025,NE,CIN,away,-7.50,50.50,00-0038608,29.00,10.20,5000,11.00,1.44,2.88,6.84,3.96,2025-11-24T20:55:36Z
Xavier Hutchinson,WR,12,2025,HOU,BUF,home,5.50,43.50,00-0038618,19.00,3.83,,12.00,,,,,2025-11-24T20:55:36Z
Andrei Iosivas,WR,12,2025,CIN,NE,home,7.50,50.50,00-0038619,21.50,9.11,4100,18.00,2.24,5.80,3.66,-2.14,2025-11-24T20:55:36Z
DeMario Douglas,WR,12,2025,NE,CIN,away,-7.50,50.50,00-0038621,29.00,5.88,3800,11.00,1.41,1.29,1.13,-0.16,2025-11-24T20:55:36Z
Tyrell Shavers,WR,12,2025,BUF,HOU,away,-5.50,43.50,00-0038679,24.50,6.32,,3.00,,,,,2025-11-24T20:55:36Z
Jake Bobo,WR,12,2025,SEA,TEN,away,-12.50,41.50,00-0038752,27.00,1.66,3000,24.00,0.24,0.02,0.05,0.03,2025-11-24T20:55:36Z
Ryan Miller,WR,12,2025,TB,LA,away,7.00,49.50,00-0038824,21.25,1.11,,19.00,,,,,2025-11-24T20:55:36Z
Mitch Tinsley,WR,12,2025,CIN,NE,home,7.50,50.50,00-0038839,21.50,7.08,3000,18.00,2.26,2.74,2.15,-0.58,2025-11-24T20:55:36Z
Brycen Tremayne,WR,12,2025,CAR,SF,away,7.50,49.50,00-0038840,21.00,2.03,,28.00,,,,,2025-11-24T20:55:36Z
Jalin Hyatt,WR,12,2025,NYG,DET,away,14.00,50.50,00-0038938,18.25,2.78,3100,20.00,0.74,0.24,0.39,0.15,2025-11-24T20:55:36Z
Cedric Tillman,WR,12,2025,CLE,LV,away,3.00,35.50,00-0038979,16.25,7.08,3700,30.00,2.06,2.84,1.27,-1.52,2025-11-24T20:55:36Z
Jordan Addison,WR,12,2025,MIN,GB,away,6.50,41.50,00-0038994,17.50,10.19,5400,10.00,1.79,1.82,3.96,2.15,2025-11-24T20:55:36Z
Josh Downs,WR,12,2025,IND,KC,away,3.50,50.50,00-0038997,23.50,9.12,4500,5.00,1.91,2.84,3.26,0.41,2025-11-24T20:55:36Z
Zay Flowers,WR,12,2025,BAL,NYJ,home,-14.00,44.50,00-0039064,29.25,14.47,6300,15.00,2.11,9.16,10.57,1.41,2025-11-24T20:55:36Z
Rashee Rice,WR,12,2025,KC,IND,home,-3.50,50.50,00-0039067,27.00,16.95,7700,23.00,1.79,10.94,13.91,2.97,2025-11-24T20:55:36Z
Puka Nacua,WR,12,2025,LA,TB,home,-7.00,49.50,00-0039075,28.25,19.63,,22.00,,,,,2025-11-24T20:55:36Z
Xavier Legette,WR,12,2025,CAR,SF,away,7.50,49.50,00-0039342,21.00,6.93,,28.00,,,,,2025-11-24T20:55:36Z
Casey Washington,WR,12,2025,ATL,NO,away,1.50,41.50,00-0039394,20.00,2.86,3000,13.00,0.86,0.22,0.10,-0.12,2025-11-24T20:55:36Z
Ryan Flournoy,WR,12,2025,DAL,PHI,home,3.00,47.50,00-0039410,22.25,3.19,3300,14.00,1.00,0.23,0.11,-0.12,2025-11-24T20:55:36Z
Devaughn Vele,WR,12,2025,NO,ATL,home,-1.50,41.50,00-0039424,21.50,5.51,3200,17.00,2.08,1.48,0.40,-1.20,2025-11-24T20:55:36Z
Isaiah Williams,WR,12,2025,NYJ,BAL,away,14.00,44.50,00-0039451,15.25,5.48,3000,27.00,1.30,0.34,2.18,1.83,2025-11-24T20:55:36Z
Jalen Coker,WR,12,2025,CAR,SF,away,7.50,49.50,00-0039491,21.00,6.87,,28.00,,,,,2025-11-24T20:55:36Z
Xavier Weaver,WR,12,2025,ARI,JAX,home,2.50,47.50,00-0039521,22.50,5.50,3000,21.00,1.97,0.90,0.54,-0.36,2025-11-24T20:55:36Z
Mason Tipton,WR,12,2025,NO,ATL,home,-1.50,41.50,00-0039623,21.50,3.89,3000,17.00,1.71,0.62,0.11,-0.50,2025-11-24T20:55:36Z
Roman Wilson,WR,12,2025,PIT,CHI,away,3.00,46.50,00-0039739,21.75,6.30,3000,26.00,1.96,0.95,1.72,0.77,2025-11-24T20:55:36Z
Jordan Whittington,WR,12,2025,LA,TB,home,-7.00,49.50,00-0039751,28.25,3.52,,22.00,,,,,2025-11-24T20:55:36Z
Devontez Walker,WR,12,2025,BAL,NYJ,home,-14.00,44.50,00-0039792,29.25,1.84,3000,15.00,0.55,0.04,,,2025-11-24T20:55:36Z
Jermaine Burton,WR,12,2025,CIN,NE,home,7.50,50.50,00-0039810,21.50,1.92,3000,18.00,0.30,0.02,0.25,0.23,2025-11-24T20:55:36Z
Anthony Gould,WR,12,2025,IND,KC,away,3.50,50.50,00-0039816,23.50,0.05,3000,5.00,0.09,0.01,,,2025-11-24T20:55:36Z
Adonai Mitchell,WR,12,2025,NYJ,BAL,away,14.00,44.50,00-0039890,15.25,7.60,3200,27.00,2.07,3.99,3.26,-0.74,2025-11-24T20:55:36Z
Xavier Worthy,WR,12,2025,KC,IND,home,-3.50,50.50,00-0039894,27.00,10.14,4700,23.00,2.21,7.40,4.42,-2.97,2025-11-24T20:55:36Z
Ricky Pearsall,WR,12,2025,SF,CAR,home,-7.50,49.50,00-0039916,28.50,9.67,,7.00,,,,,2025-11-24T20:55:36Z
Rome Odunze,WR,12,2025,CHI,PIT,home,-3.00,46.50,00-0039919,24.75,13.06,6100,32.00,1.96,5.78,7.38,1.60,2025-11-24T20:55:36Z
Malachi Corley,WR,12,2025,CLE,LV,away,3.00,35.50,00-0039920,16.25,1.43,3000,30.00,0.71,0.00,,,2025-11-24T20:55:36Z
Savion Williams,WR,12,2025,GB,MIN,home,-6.50,41.50,00-0040009,24.00,2.49,3000,6.00,0.82,0.01,0.23,0.22,2025-11-24T20:55:36Z
Darius Cooper,WR,12,2025,PHI,DAL,away,-3.00,47.50,00-0040024,25.25,0.00,3000,31.00,0.01,0.00,,,2025-11-24T20:55:36Z
LaJohntay Wester,WR,12,2025,BAL,NYJ,home,-14.00,44.50,00-0040075,29.25,0.21,3000,15.00,0.08,0.03,,,2025-11-24T20:55:36Z
Tetairoa McMillan,WR,12,2025,CAR,SF,away,7.50,49.50,00-0040124,21.00,14.55,,28.00,,,,,2025-11-24T20:55:36Z
Emeka Egbuka,WR,12,2025,TB,LA,away,7.00,49.50,00-0040129,21.25,15.24,,19.00,,,,,2025-11-24T20:55:36Z
Jayden Higgins,WR,12,2025,HOU,BUF,home,5.50,43.50,00-0040130,19.00,8.30,,12.00,,,,,2025-11-24T20:55:36Z
Kyle Williams,WR,12,2025,NE,CIN,away,-7.50,50.50,00-0040131,29.00,2.67,3100,11.00,0.77,0.14,0.43,0.29,2025-11-24T20:55:36Z
Jaylin Noel,WR,12,2025,HOU,BUF,home,5.50,43.50,00-0040138,19.00,3.09,,12.00,,,,,2025-11-24T20:55:36Z
Tai Felton,WR,12,2025,MIN,GB,away,6.50,41.50,00-0040154,17.50,0.01,3000,10.00,0.01,0.00,,,2025-11-24T20:55:36Z
Jordan Watkins,WR,12,2025,SF,CAR,home,-7.50,49.50,00-0040172,28.50,1.56,,7.00,,,,,2025-11-24T20:55:36Z
Jimmy Horn Jr.,WR,12,2025,CAR,SF,away,7.50,49.50,00-0040218,21.00,2.31,,28.00,,,,,2025-11-24T20:55:36Z
Tez Johnson,WR,12,2025,TB,LA,away,7.00,49.50,00-0040237,21.25,7.88,,19.00,,,,,2025-11-24T20:55:36Z
Dominic Lovett,WR,12,2025,DET,NYG,home,-14.00,50.50,00-0040241,32.25,2.33,3000,25.00,0.32,0.06,0.40,0.34,2025-11-24T20:55:36Z
Gage Larvadain,WR,12,2025,CLE,LV,away,3.00,35.50,00-0040259,16.25,0.38,3000,30.00,0.11,0.01,,,2025-11-24T20:55:36Z
Xavier Restrepo,WR,12,2025,TEN,SEA,home,12.50,41.50,00-0040522,14.50,0.62,3000,9.00,0.18,0.08,,,2025-11-24T20:55:36Z
Dont'e Thornton Jr.,WR,12,2025,LV,CLE,home,-3.00,35.50,00-0040581,19.25,4.08,3000,8.00,1.32,0.07,0.11,0.03,2025-11-24T20:55:36Z
Arian Smith,WR,12,2025,NYJ,BAL,away,14.00,44.50,00-0040582,15.25,3.21,3000,27.00,0.96,0.48,0.17,-0.10,2025-11-24T20:55:36Z
Konata Mumpfield,WR,12,2025,LA,TB,home,-7.00,49.50,00-0040590,28.25,2.54,,22.00,,,,,2025-11-24T20:55:36Z
Isaac TeSlaa,WR,12,2025,DET,NYG,home,-14.00,50.50,00-0040669,32.25,2.50,3000,25.00,0.92,0.56,0.11,-0.45,2025-11-24T20:55:36Z
Chimere Dike,WR,12,2025,TEN,SEA,home,12.50,41.50,00-0040705,14.50,8.97,4000,9.00,2.15,2.18,4.00,1.82,2025-11-24T20:55:36Z
Jack Bech,WR,12,2025,LV,CLE,home,-3.00,35.50,00-0040729,19.25,2.41,3000,8.00,0.83,0.04,0.02,0.00,2025-11-24T20:55:36Z
Luther Burden III,WR,12,2025,CHI,PIT,home,-3.00,46.50,00-0040735,24.75,7.49,3600,32.00,1.96,5.89,3.23,-2.66,2025-11-24T20:55:36Z
Isaiah Bond,WR,12,2025,CLE,LV,away,3.00,35.50,00-0040782,16.25,3.33,3000,30.00,1.50,0.38,0.02,-0.36,2025-11-24T20:55:36Z
Travis Kelce,TE,12,2025,KC,IND,home,-3.50,50.50,00-0030506,27.00,12.78,5000,29.00,2.57,13.04,8.72,-4.31,2025-11-24T20:55:36Z
Chris Manhertz,TE,12,2025,NYG,DET,away,14.00,50.50,00-0031484,18.25,0.62,2500,12.00,0.12,0.04,0.01,-0.03,2025-11-24T20:55:36Z
Austin Hooper,TE,12,2025,NE,CIN,away,-7.50,50.50,00-0032392,29.00,3.22,2500,32.00,1.32,0.12,0.14,0.02,2025-11-24T20:55:36Z
Hunter Henry,TE,12,2025,NE,CIN,away,-7.50,50.50,00-0033090,29.00,10.55,3900,32.00,2.49,12.64,6.92,-5.72,2025-11-24T20:55:36Z
Mo Alie-Cox,TE,12,2025,IND,KC,away,3.50,50.50,00-0033217,23.50,1.31,2500,7.00,0.39,0.00,0.01,0.00,2025-11-24T20:55:36Z
Johnny Mundt,TE,12,2025,JAX,ARI,away,-2.50,47.50,00-0033246,25.00,2.58,2600,22.00,0.95,0.03,0.22,0.19,2025-11-24T20:55:36Z
George Kittle,TE,12,2025,SF,CAR,home,-7.50,49.50,00-0033288,28.50,14.96,,18.00,,,,,2025-11-24T20:55:36Z
Taysom Hill,TE,12,2025,NO,ATL,home,-1.50,41.50,00-0033357,21.50,2.77,2700,3.00,1.07,0.56,0.73,0.17,2025-11-24T20:55:36Z
Pharaoh Brown,TE,12,2025,ARI,JAX,home,2.50,47.50,00-0033439,22.50,0.69,2500,31.00,0.11,0.00,,,2025-11-24T20:55:36Z
Anthony Firkser,TE,12,2025,DET,NYG,home,-14.00,50.50,00-0033455,32.25,2.05,2500,13.00,0.35,0.05,0.32,0.27,2025-11-24T20:55:36Z
Jonnu Smith,TE,12,2025,PIT,CHI,away,3.00,46.50,00-0033858,21.75,6.34,2900,17.00,1.69,1.53,2.68,1.15,2025-11-24T20:55:36Z
David Njoku,TE,12,2025,CLE,LV,away,3.00,35.50,00-0033885,16.25,7.70,3100,4.00,1.94,1.36,5.42,4.08,2025-11-24T20:55:36Z
Ross Dwelley,TE,12,2025,DET,NYG,home,-14.00,50.50,00-0034073,32.25,2.05,2500,13.00,0.50,0.04,0.31,0.28,2025-11-24T20:55:36Z
Dallas Goedert,TE,12,2025,PHI,DAL,away,-3.00,47.50,00-0034351,25.25,10.95,4200,19.00,2.30,9.52,7.61,-1.91,2025-11-24T20:55:36Z
Dalton Schultz,TE,12,2025,HOU,BUF,home,5.50,43.50,00-0034383,19.00,8.86,,1.00,,,,,2025-11-24T20:55:36Z
Tanner Hudson,TE,12,2025,CIN,NE,home,7.50,50.50,00-0034613,21.50,2.26,2500,28.00,0.45,0.03,0.52,0.49,2025-11-24T20:55:36Z
Mark Andrews,TE,12,2025,BAL,NYJ,home,-14.00,44.50,00-0034753,29.25,9.73,3800,23.00,2.31,11.41,6.59,-4.80,2025-11-24T20:55:36Z
Mike Gesicki,TE,12,2025,CIN,NE,home,7.50,50.50,00-0034829,21.50,5.30,2600,28.00,2.05,2.86,1.51,-1.35,2025-11-24T20:55:36Z
Foster Moreau,TE,12,2025,NO,ATL,home,-1.50,41.50,00-0034981,21.50,3.25,2500,3.00,1.13,0.02,0.71,0.68,2025-11-24T20:55:36Z
T.J. Hockenson,TE,12,2025,MIN,GB,away,6.50,41.50,00-0035229,17.50,6.72,3300,16.00,2.13,2.07,1.18,-0.89,2025-11-24T20:55:36Z
Josh Oliver,TE,12,2025,MIN,GB,away,6.50,41.50,00-0035249,17.50,2.32,2500,16.00,0.74,0.02,0.10,0.08,2025-11-24T20:55:36Z
Noah Fant,TE,12,2025,CIN,NE,home,7.50,50.50,00-0035644,21.50,7.94,3100,28.00,2.23,2.69,3.04,0.35,2025-11-24T20:55:36Z
Dawson Knox,TE,12,2025,BUF,HOU,away,-5.50,43.50,00-0035689,24.50,6.08,,6.00,,,,,2025-11-24T20:55:36Z
Juwan Johnson,TE,12,2025,NO,ATL,home,-1.50,41.50,00-0036040,21.50,10.05,4000,3.00,2.17,2.99,6.60,3.63,2025-11-24T20:55:36Z
Colby Parkinson,TE,12,2025,LA,TB,home,-7.00,49.50,00-0036244,28.25,5.17,,8.00,,,,,2025-11-24T20:55:36Z
Cole Kmet,TE,12,2025,CHI,PIT,home,-3.00,46.50,00-0036290,24.75,4.25,2500,26.00,1.65,0.66,0.82,0.16,2025-11-24T20:55:36Z
Charlie Woerner,TE,12,2025,ATL,NO,away,1.50,41.50,00-0036429,20.00,1.48,2500,15.00,0.38,0.00,0.02,0.02,2025-11-24T20:55:36Z
Quintin Morris,TE,12,2025,JAX,ARI,away,-2.50,47.50,00-0036590,25.00,2.00,2500,22.00,0.49,0.00,0.15,0.14,2025-11-24T20:55:36Z
Noah Gray,TE,12,2025,KC,IND,home,-3.50,50.50,00-0036637,27.00,2.94,2500,29.00,1.23,0.57,0.17,-0.40,2025-11-24T20:55:36Z
Brock Wright,TE,12,2025,DET,NYG,home,-14.00,50.50,00-0036754,32.25,7.15,3000,13.00,2.26,2.40,1.97,-0.43,2025-11-24T20:55:36Z
Kylen Granson,TE,12,2025,PHI,DAL,away,-3.00,47.50,00-0036876,25.25,1.01,2500,19.00,0.21,0.00,0.03,0.02,2025-11-24T20:55:36Z
Luke Farrell,TE,12,2025,SF,CAR,home,-7.50,49.50,00-0036887,28.50,1.61,,18.00,,,,,2025-11-24T20:55:36Z
Pat Freiermuth,TE,12,2025,PIT,CHI,away,3.00,46.50,00-0036894,21.75,6.05,3200,17.00,1.45,1.23,2.37,1.14,2025-11-24T20:55:36Z
Kyle Pitts Sr.,TE,12,2025,ATL,NO,away,1.50,41.50,00-0036970,20.00,11.15,4300,15.00,2.57,9.52,6.70,-2.89,2025-11-24T20:55:36Z
Tommy Tremble,TE,12,2025,CAR,SF,away,7.50,49.50,00-0037005,21.00,2.85,,25.00,,,,,2025-11-24T20:55:36Z
Nikola Kalinic,TE,12,2025,CHI,PIT,home,-3.00,46.50,00-0037031,24.75,1.26,2500,26.00,0.25,0.01,0.37,0.36,2025-11-24T20:55:36Z
Grant Calcaterra,TE,12,2025,PHI,DAL,away,-3.00,47.50,00-0037086,25.25,2.27,2500,19.00,0.61,0.00,0.36,0.36,2025-11-24T20:55:36Z
Jake Tonges,TE,12,2025,SF,CAR,home,-7.50,49.50,00-0037112,28.50,1.11,,18.00,,,,,2025-11-24T20:55:36Z
Teagan Quitoriano,TE,12,2025,ATL,NO,away,1.50,41.50,00-0037277,20.00,0.67,2500,15.00,0.10,0.01,0.04,0.03,2025-11-24T20:55:36Z
John FitzPatrick,TE,12,2025,GB,MIN,home,-6.50,41.50,00-0037306,24.00,2.49,2500,24.00,0.80,0.02,0.12,0.10,2025-11-24T20:55:36Z
Stone Smartt,TE,12,2025,NYJ,BAL,away,14.00,44.50,00-0037475,15.25,0.25,2500,9.00,0.05,0.00,,,2025-11-24T20:55:36Z
Trey McBride,TE,12,2025,ARI,JAX,home,2.50,47.50,00-0037744,22.50,17.99,6800,31.00,2.45,17.44,15.19,-2.24,2025-11-24T20:55:36Z
Jeremy Ruckert,TE,12,2025,NYJ,BAL,away,14.00,44.50,00-0037805,15.25,3.02,2500,9.00,1.03,0.08,0.13,0.06,2025-11-24T20:55:36Z
Chig Okonkwo,TE,12,2025,TEN,SEA,home,12.50,41.50,00-0037809,14.50,7.50,3700,30.00,1.82,1.76,2.56,0.80,2025-11-24T20:55:36Z
Isaiah Likely,TE,12,2025,BAL,NYJ,home,-14.00,44.50,00-0037838,29.25,7.36,2800,23.00,2.19,3.38,4.45,1.03,2025-11-24T20:55:36Z
Jake Ferguson,TE,12,2025,DAL,PHI,home,3.00,47.50,00-0038041,22.25,10.47,5300,2.00,1.88,3.02,3.12,0.09,2025-11-24T20:55:36Z
Charlie Kolar,TE,12,2025,BAL,NYJ,home,-14.00,44.50,00-0038046,29.25,3.02,2500,23.00,0.62,0.02,1.87,1.85,2025-11-24T20:55:36Z
Daniel Bellinger,TE,12,2025,NYG,DET,away,14.00,50.50,00-0038115,18.25,4.37,2500,12.00,1.38,0.26,1.38,1.12,2025-11-24T20:55:36Z
Cade Otton,TE,12,2025,TB,LA,away,7.00,49.50,00-0038129,21.25,9.45,,20.00,,,,,2025-11-24T20:55:36Z
Will Mallory,TE,12,2025,IND,KC,away,3.50,50.50,00-0038394,23.50,1.15,2500,7.00,0.38,0.03,,,2025-11-24T20:55:36Z
Luke Schoonmaker,TE,12,2025,DAL,PHI,home,3.00,47.50,00-0038547,22.25,1.34,2500,2.00,0.70,0.02,,,2025-11-24T20:55:36Z
Darnell Washington,TE,12,2025,PIT,CHI,away,3.00,46.50,00-0038558,21.75,6.24,2800,17.00,1.81,1.23,3.13,1.90,2025-11-24T20:55:36Z
Josh Whyle,TE,12,2025,GB,MIN,home,-6.50,41.50,00-0038589,24.00,2.91,2500,24.00,1.05,0.03,0.27,0.24,2025-11-24T20:55:36Z
Brenton Strange,TE,12,2025,JAX,ARI,away,-2.50,47.50,00-0038935,25.00,7.63,3400,22.00,2.02,2.26,2.36,0.10,2025-11-24T20:55:36Z
Elijah Higgins,TE,12,2025,ARI,JAX,home,2.50,47.50,00-0039041,22.50,3.43,2500,31.00,1.20,0.20,0.53,0.34,2025-11-24T20:55:36Z
Payne Durham,TE,12,2025,TB,LA,away,7.00,49.50,00-0039050,21.25,0.40,,20.00,,,,,2025-11-24T20:55:36Z
Michael Mayer,TE,12,2025,LV,CLE,home,-3.00,35.50,00-0039066,19.25,5.53,3000,11.00,1.67,0.41,1.33,0.99,2025-11-24T20:55:36Z
Davis Allen,TE,12,2025,LA,TB,home,-7.00,49.50,00-0039074,28.25,4.32,,8.00,,,,,2025-11-24T20:55:36Z
Luke Musgrave,TE,12,2025,GB,MIN,home,-6.50,41.50,00-0039144,24.00,5.69,3200,24.00,1.63,1.08,1.03,-0.05,2025-11-24T20:55:36Z
Jack Westover,TE,12,2025,NE,CIN,away,-7.50,50.50,00-0039305,29.00,2.20,4000,32.00,0.28,0.61,1.34,0.73,2025-11-24T20:55:36Z
Brock Bowers,TE,12,2025,LV,CLE,home,-3.00,35.50,00-0039338,19.25,14.78,6000,11.00,2.21,7.69,10.38,2.69,2025-11-24T20:55:36Z
Ja'Tavion Sanders,TE,12,2025,CAR,SF,away,7.50,49.50,00-0039356,21.00,5.31,,25.00,,,,,2025-11-24T20:55:36Z
Cade Stover,TE,12,2025,HOU,BUF,home,5.50,43.50,00-0039359,19.00,1.93,,1.00,,,,,2025-11-24T20:55:36Z
Brenden Bates,TE,12,2025,CLE,LV,away,3.00,35.50,00-0039458,16.25,0.59,2500,4.00,0.12,0.01,0.16,0.15,2025-11-24T20:55:36Z
Brevyn Spann-Ford,TE,12,2025,DAL,PHI,home,3.00,47.50,00-0039530,22.25,0.57,2500,2.00,0.09,0.01,,,2025-11-24T20:55:36Z
David Martin-Robinson,TE,12,2025,TEN,SEA,home,12.50,41.50,00-0039648,14.50,0.80,2500,30.00,0.16,0.01,0.04,0.03,2025-11-24T20:55:36Z
Devin Culp,TE,12,2025,TB,LA,away,7.00,49.50,00-0039754,21.25,1.30,,20.00,,,,,2025-11-24T20:55:36Z
