display_name,position,week,season,team,opp,game_location,spread_line,total_line,gsis_id,proj_team_score,Projection,salary,opp_Rank,Value,ProjectedOwnership,optimal_exposure,PotentialLeverage,last_update
Isaiah Hodgins,WR,16,2025,NYG,MIN,home,2.50,41.50,00-0036165,19.50,5.04,3200,2.00,1.58,0.73,1.20,0.47,2025-12-22T23:01:53Z
Nick Westbrook-Ikhine,WR,16,2025,MIA,CIN,home,3.50,48.50,00-0036182,22.50,1.95,3000,4.00,0.65,0.06,,,2025-12-22T23:01:53Z
Michael Pittman Jr.,WR,16,2025,IND,SF,home,4.50,45.50,00-0036252,20.50,12.02,,19.00,,,,,2025-12-22T23:01:53Z
Jauan Jennings,WR,16,2025,SF,IND,away,-4.50,45.50,00-0036259,25.00,12.43,,30.00,,,,,2025-12-22T23:01:53Z
Darnell Mooney,WR,16,2025,ATL,ARI,away,-2.50,48.50,00-0036309,25.50,6.33,4000,16.00,1.58,1.62,3.29,1.61,2025-12-22T23:01:53Z
Justin Jefferson,WR,16,2025,MIN,NYG,away,-2.50,41.50,00-0036322,22.00,14.22,6000,29.00,2.37,10.97,7.63,-3.34,2025-12-22T23:01:53Z
Devin Duvernay,WR,16,2025,CHI,GB,home,-1.50,45.50,00-0036331,23.50,4.23,,18.00,,,,,2025-12-22T23:01:53Z
CeeDee Lamb,WR,16,2025,DAL,LAC,home,-1.50,50.50,00-0036358,26.00,16.44,7800,1.00,2.11,8.74,14.01,5.27,2025-12-22T23:01:53Z
Jerry Jeudy,WR,16,2025,CLE,BUF,home,10.50,41.50,00-0036407,15.50,8.54,4300,12.00,1.99,2.17,1.21,-0.99,2025-12-22T23:01:53Z
Tee Higgins,WR,16,2025,CIN,MIA,away,-3.50,48.50,00-0036410,26.00,13.09,6600,7.00,1.98,5.76,11.50,5.78,2025-12-22T23:01:53Z
Van Jefferson,WR,16,2025,TEN,KC,home,3.50,37.50,00-0036415,17.00,5.28,3100,14.00,1.70,0.74,1.94,1.20,2025-12-22T23:01:53Z
Tyler Johnson,WR,16,2025,NYJ,NO,away,6.50,39.50,00-0036427,16.50,0.67,3000,9.00,0.22,0.01,,,2025-12-22T23:01:53Z
Rashod Bateman,WR,16,2025,BAL,NE,home,-3.50,48.50,00-0036550,26.00,5.03,,15.00,,,,,2025-12-22T23:01:53Z
Nico Collins,WR,16,2025,HOU,LV,home,-14.50,39.50,00-0036554,27.00,16.33,7500,26.00,2.18,12.26,13.02,0.80,2025-12-22T23:01:53Z
Jaylen Waddle,WR,16,2025,MIA,CIN,home,3.50,48.50,00-0036613,22.50,14.04,6800,4.00,2.06,5.11,4.88,-0.02,2025-12-22T23:01:53Z
Dee Eskridge,WR,16,2025,MIA,CIN,home,3.50,48.50,00-0036620,22.50,0.30,3000,4.00,0.10,0.08,,,2025-12-22T23:01:53Z
Dyami Brown,WR,16,2025,JAX,DEN,away,3.50,46.50,00-0036626,21.50,0.55,3000,8.00,0.18,0.00,,,2025-12-22T23:01:53Z
Tylan Wallace,WR,16,2025,BAL,NE,home,-3.50,48.50,00-0036630,26.00,0.89,,15.00,,,,,2025-12-22T23:01:53Z
Tutu Atwell,WR,16,2025,LA,SEA,away,1.50,42.50,00-0036849,20.50,3.81,,5.00,,0.00,,,2025-12-22T23:01:53Z
Ja'Marr Chase,WR,16,2025,CIN,MIA,away,-3.50,48.50,00-0036900,26.00,19.33,8600,7.00,2.25,13.52,17.26,3.81,2025-12-22T23:01:53Z
DeVonta Smith,WR,16,2025,PHI,WAS,away,-7.00,43.50,00-0036912,25.25,13.50,,24.00,,,,,2025-12-22T23:01:53Z
Amon-Ra St. Brown,WR,16,2025,DET,PIT,home,-7.50,52.50,00-0036963,30.00,19.68,8400,25.00,2.34,24.16,18.01,-6.15,2025-12-22T23:01:53Z
Joshua Palmer,WR,16,2025,BUF,CLE,away,-10.50,41.50,00-0036988,26.00,4.20,3400,6.00,1.23,0.79,0.65,-0.15,2025-12-22T23:01:53Z
Britain Covey,WR,16,2025,PHI,WAS,away,-7.00,43.50,00-0037132,25.25,0.03,,24.00,,,,,2025-12-22T23:01:53Z
Kevin Austin Jr.,WR,16,2025,NO,NYJ,home,-6.50,39.50,00-0037231,23.00,4.44,3100,11.00,1.43,1.18,0.25,-0.90,2025-12-22T23:01:53Z
Drake London,WR,16,2025,ATL,ARI,away,-2.50,48.50,00-0037238,25.50,14.38,7000,16.00,2.05,10.57,11.63,1.04,2025-12-22T23:01:53Z
Chris Olave,WR,16,2025,NO,NYJ,home,-6.50,39.50,00-0037239,23.00,15.32,6500,11.00,2.36,14.08,13.82,0.80,2025-12-22T23:01:53Z
Jameson Williams,WR,16,2025,DET,PIT,home,-7.50,52.50,00-0037240,30.00,14.27,6400,25.00,2.23,18.41,14.90,-3.51,2025-12-22T23:01:53Z
George Pickens,WR,16,2025,DAL,LAC,home,-1.50,50.50,00-0037247,26.00,15.27,7300,1.00,2.09,8.56,10.29,1.73,2025-12-22T23:01:53Z
Khalil Shakir,WR,16,2025,BUF,CLE,away,-10.50,41.50,00-0037261,26.00,11.07,5100,6.00,2.17,3.12,4.15,1.21,2025-12-22T23:01:53Z
Jalen Nailor,WR,16,2025,MIN,NYG,away,-2.50,41.50,00-0037291,22.00,6.66,3500,29.00,1.90,1.71,2.89,1.18,2025-12-22T23:01:53Z
Rashid Shaheed,WR,16,2025,SEA,LA,home,-1.50,42.50,00-0037545,22.00,9.35,,28.00,,1.00,,,2025-12-22T23:01:53Z
John Metchie III,WR,16,2025,NYJ,NO,away,6.50,39.50,00-0037614,16.50,8.03,4000,9.00,2.01,2.90,2.97,0.35,2025-12-22T23:01:53Z
Alec Pierce,WR,16,2025,IND,SF,home,4.50,45.50,00-0037664,20.50,7.19,,19.00,,,,,2025-12-22T23:01:53Z
Jahan Dotson,WR,16,2025,PHI,WAS,away,-7.00,43.50,00-0037741,25.25,3.43,,24.00,,,,,2025-12-22T23:01:53Z
Treylon Burks,WR,16,2025,WAS,PHI,home,7.00,43.50,00-0037742,18.25,3.53,,10.00,,,,,2025-12-22T23:01:53Z
KaVontae Turpin,WR,16,2025,DAL,LAC,home,-1.50,50.50,00-0037801,26.00,3.49,3500,1.00,1.00,0.40,0.57,0.17,2025-12-22T23:01:53Z
Romeo Doubs,WR,16,2025,GB,CHI,away,1.50,45.50,00-0037816,22.00,7.77,,22.00,,,,,2025-12-22T23:01:53Z
Calvin Austin III,WR,16,2025,PIT,DET,away,7.50,52.50,00-0037837,22.50,5.85,3700,31.00,1.58,2.66,0.31,-2.36,2025-12-22T23:01:53Z
Skyy Moore,WR,16,2025,SF,IND,away,-4.50,45.50,00-0038090,25.00,0.93,,30.00,,,,,2025-12-22T23:01:53Z
Wan'Dale Robinson,WR,16,2025,NYG,MIN,home,2.50,41.50,00-0038117,19.50,14.00,6200,2.00,2.26,5.70,5.97,0.28,2025-12-22T23:01:53Z
Christian Watson,WR,16,2025,GB,CHI,away,1.50,45.50,00-0038124,22.00,10.03,,22.00,,,,,2025-12-22T23:01:53Z
Xavier Smith,WR,16,2025,LA,SEA,away,1.50,42.50,00-0038359,20.50,3.39,,5.00,,0.00,,,2025-12-22T23:01:53Z
Dontayvion Wicks,WR,16,2025,GB,CHI,away,1.50,45.50,00-0038393,22.00,4.37,,22.00,,,,,2025-12-22T23:01:53Z
Nikko Remigio,WR,16,2025,KC,TEN,away,-3.50,37.50,00-0038519,20.50,0.16,3000,27.00,0.05,0.00,,,2025-12-22T23:01:53Z
Jaxon Smith-Njigba,WR,16,2025,SEA,LA,home,-1.50,42.50,00-0038543,22.00,21.74,,28.00,,22.00,,,2025-12-22T23:01:53Z
Quentin Johnston,WR,16,2025,LAC,DAL,away,1.50,50.50,00-0038544,24.50,8.25,4900,32.00,1.68,3.89,1.88,-2.01,2025-12-22T23:01:53Z
Michael Wilson,WR,16,2025,ARI,ATL,home,2.50,48.50,00-0038559,23.00,13.44,6900,23.00,1.95,4.86,9.58,4.78,2025-12-22T23:01:53Z
Tre Tucker,WR,16,2025,LV,HOU,away,14.50,39.50,00-0038563,12.50,8.03,3900,3.00,2.06,2.01,2.94,1.04,2025-12-22T23:01:53Z
Parker Washington,WR,16,2025,JAX,DEN,away,3.50,46.50,00-0038606,21.50,7.56,4600,8.00,1.64,1.55,1.97,0.42,2025-12-22T23:01:53Z
Kayshon Boutte,WR,16,2025,NE,BAL,away,3.50,48.50,00-0038608,22.50,7.77,,21.00,,,,,2025-12-22T23:01:53Z
Xavier Hutchinson,WR,16,2025,HOU,LV,home,-14.50,39.50,00-0038618,27.00,4.00,3000,26.00,1.33,0.30,0.36,0.08,2025-12-22T23:01:53Z
Andrei Iosivas,WR,16,2025,CIN,MIA,away,-3.50,48.50,00-0038619,26.00,5.49,3900,7.00,1.41,1.23,1.09,-0.05,2025-12-22T23:01:53Z
DeMario Douglas,WR,16,2025,NE,BAL,away,3.50,48.50,00-0038621,22.50,4.34,,21.00,,,,,2025-12-22T23:01:53Z
Jalen Brooks,WR,16,2025,ARI,ATL,home,2.50,48.50,00-0038640,23.00,2.80,3100,23.00,0.90,0.12,0.16,0.08,2025-12-22T23:01:53Z
Tyrell Shavers,WR,16,2025,BUF,CLE,away,-10.50,41.50,00-0038679,26.00,2.71,3000,6.00,0.90,0.06,0.11,0.04,2025-12-22T23:01:53Z
Jake Bobo,WR,16,2025,SEA,LA,home,-1.50,42.50,00-0038752,22.00,0.13,,28.00,,,,,2025-12-22T23:01:53Z
Mitch Tinsley,WR,16,2025,CIN,MIA,away,-3.50,48.50,00-0038839,26.00,1.72,3600,7.00,0.48,0.07,0.03,-0.04,2025-12-22T23:01:53Z
Brycen Tremayne,WR,16,2025,CAR,TB,home,3.00,44.50,00-0038840,20.75,0.68,3000,17.00,0.23,0.00,,,2025-12-22T23:01:53Z
Jalin Hyatt,WR,16,2025,NYG,MIN,home,2.50,41.50,00-0038938,19.50,1.00,3000,2.00,0.33,0.01,,,2025-12-22T23:01:53Z
Dylan Drummond,WR,16,2025,ATL,ARI,away,-2.50,48.50,00-0038953,25.50,1.78,3000,16.00,0.59,0.02,,,2025-12-22T23:01:53Z
Marvin Mims Jr.,WR,16,2025,DEN,JAX,home,-3.50,46.50,00-0038976,25.00,4.45,3400,20.00,1.31,0.70,0.14,-0.56,2025-12-22T23:01:53Z
Cedric Tillman,WR,16,2025,CLE,BUF,home,10.50,41.50,00-0038979,15.50,4.63,3300,12.00,1.40,0.53,0.30,-0.26,2025-12-22T23:01:53Z
Jordan Addison,WR,16,2025,MIN,NYG,away,-2.50,41.50,00-0038994,22.00,10.62,5000,29.00,2.12,4.47,4.85,0.38,2025-12-22T23:01:53Z
Josh Downs,WR,16,2025,IND,SF,home,4.50,45.50,00-0038997,20.50,8.89,,19.00,,,,,2025-12-22T23:01:53Z
Trey Palmer,WR,16,2025,NO,NYJ,home,-6.50,39.50,00-0039052,23.00,0.00,3000,11.00,0.00,0.00,,,2025-12-22T23:01:53Z
Jonathan Mingo,WR,16,2025,DAL,LAC,home,-1.50,50.50,00-0039062,26.00,0.95,3000,1.00,0.32,0.03,,,2025-12-22T23:01:53Z
Zay Flowers,WR,16,2025,BAL,NE,home,-3.50,48.50,00-0039064,26.00,12.39,,15.00,,,,,2025-12-22T23:01:53Z
Puka Nacua,WR,16,2025,LA,SEA,away,1.50,42.50,00-0039075,20.50,23.57,,5.00,,30.00,,,2025-12-22T23:01:53Z
Jayden Reed,WR,16,2025,GB,CHI,away,1.50,45.50,00-0039146,22.00,10.26,,22.00,,,,,2025-12-22T23:01:53Z
Xavier Legette,WR,16,2025,CAR,TB,home,3.00,44.50,00-0039342,20.75,7.18,3600,17.00,2.00,1.31,0.78,-0.68,2025-12-22T23:01:53Z
Ryan Flournoy,WR,16,2025,DAL,LAC,home,-1.50,50.50,00-0039410,26.00,5.86,3800,1.00,1.54,2.00,1.73,-0.27,2025-12-22T23:01:53Z
Isaiah Williams,WR,16,2025,NYJ,NO,away,6.50,39.50,00-0039451,16.50,5.90,3000,9.00,1.97,0.60,1.13,0.64,2025-12-22T23:01:53Z
Jalen Coker,WR,16,2025,CAR,TB,home,3.00,44.50,00-0039491,20.75,9.56,4400,17.00,2.17,6.08,3.89,-1.81,2025-12-22T23:01:53Z
Xavier Weaver,WR,16,2025,ARI,ATL,home,2.50,48.50,00-0039521,23.00,4.31,3000,23.00,1.44,0.09,0.01,-0.07,2025-12-22T23:01:53Z
Mason Tipton,WR,16,2025,NO,NYJ,home,-6.50,39.50,00-0039623,23.00,4.85,3200,11.00,1.51,0.70,2.80,2.10,2025-12-22T23:01:53Z
Jordan Whittington,WR,16,2025,LA,SEA,away,1.50,42.50,00-0039751,20.50,2.68,,5.00,,0.00,,,2025-12-22T23:01:53Z
Devontez Walker,WR,16,2025,BAL,NE,home,-3.50,48.50,00-0039792,26.00,2.02,,15.00,,,,,2025-12-22T23:01:53Z
Marvin Harrison Jr.,WR,16,2025,ARI,ATL,home,2.50,48.50,00-0039849,23.00,9.91,5600,23.00,1.77,5.23,5.44,0.18,2025-12-22T23:01:53Z
Jalen McMillan,WR,16,2025,TB,CAR,away,-3.00,44.50,00-0039855,23.75,4.50,3800,13.00,1.18,0.33,1.07,0.73,2025-12-22T23:01:53Z
Troy Franklin,WR,16,2025,DEN,JAX,home,-3.50,46.50,00-0039868,25.00,7.91,5200,20.00,1.52,1.88,2.77,0.88,2025-12-22T23:01:53Z
Malik Washington,WR,16,2025,MIA,CIN,home,3.50,48.50,00-0039880,22.50,6.31,3800,4.00,1.66,1.64,1.20,-1.11,2025-12-22T23:01:53Z
Adonai Mitchell,WR,16,2025,NYJ,NO,away,6.50,39.50,00-0039890,16.50,10.09,4500,9.00,2.24,6.46,6.02,-0.22,2025-12-22T23:01:53Z
Brian Thomas Jr.,WR,16,2025,JAX,DEN,away,3.50,46.50,00-0039893,21.50,10.44,5400,8.00,1.93,3.28,5.50,2.22,2025-12-22T23:01:53Z
Xavier Worthy,WR,16,2025,KC,TEN,away,-3.50,37.50,00-0039894,20.50,11.14,4400,27.00,2.53,12.46,9.20,-3.16,2025-12-22T23:01:53Z
Keon Coleman,WR,16,2025,BUF,CLE,away,-10.50,41.50,00-0039901,26.00,4.36,3600,6.00,1.21,0.12,1.12,0.99,2025-12-22T23:01:53Z
Ladd McConkey,WR,16,2025,LAC,DAL,away,1.50,50.50,00-0039915,24.50,11.88,6100,32.00,1.95,6.46,8.98,2.53,2025-12-22T23:01:53Z
Malachi Corley,WR,16,2025,CLE,BUF,home,10.50,41.50,00-0039920,15.50,2.09,3000,12.00,0.70,0.03,0.37,0.34,2025-12-22T23:01:53Z
Darius Cooper,WR,16,2025,PHI,WAS,away,-7.00,43.50,00-0040024,25.25,1.75,,24.00,,,,,2025-12-22T23:01:53Z
Tetairoa McMillan,WR,16,2025,CAR,TB,home,3.00,44.50,00-0040124,20.75,14.20,5800,17.00,2.45,12.16,10.69,-0.45,2025-12-22T23:01:53Z
Emeka Egbuka,WR,16,2025,TB,CAR,away,-3.00,44.50,00-0040129,23.75,9.97,5900,13.00,1.69,2.28,6.95,4.89,2025-12-22T23:01:53Z
Jayden Higgins,WR,16,2025,HOU,LV,home,-14.50,39.50,00-0040130,27.00,10.64,4100,26.00,2.59,12.12,3.59,-8.67,2025-12-22T23:01:53Z
Kyle Williams,WR,16,2025,NE,BAL,away,3.50,48.50,00-0040131,22.50,1.39,,21.00,,,,,2025-12-22T23:01:53Z
Pat Bryant,WR,16,2025,DEN,JAX,home,-3.50,46.50,00-0040134,25.00,7.86,3700,20.00,2.13,3.74,1.90,-1.85,2025-12-22T23:01:53Z
Jaylin Noel,WR,16,2025,HOU,LV,home,-14.50,39.50,00-0040138,27.00,2.34,3000,26.00,0.78,0.08,0.26,0.18,2025-12-22T23:01:53Z
Tai Felton,WR,16,2025,MIN,NYG,away,-2.50,41.50,00-0040154,22.00,0.88,3000,29.00,0.29,0.00,,,2025-12-22T23:01:53Z
Jaylin Lane,WR,16,2025,WAS,PHI,home,7.00,43.50,00-0040164,18.25,3.34,,10.00,,,,,2025-12-22T23:01:53Z
Elic Ayomanor,WR,16,2025,TEN,KC,home,3.50,37.50,00-0040170,17.00,6.72,3300,14.00,2.04,2.88,2.89,0.01,2025-12-22T23:01:53Z
Jordan Watkins,WR,16,2025,SF,IND,away,-4.50,45.50,00-0040172,25.00,2.27,,30.00,,,,,2025-12-22T23:01:53Z
KeAndre Lambert-Smith,WR,16,2025,LAC,DAL,away,1.50,50.50,00-0040184,24.50,1.76,3000,32.00,0.59,0.12,0.01,-0.11,2025-12-22T23:01:53Z
Jimmy Horn Jr.,WR,16,2025,CAR,TB,home,3.00,44.50,00-0040218,20.75,1.37,3000,17.00,0.46,0.00,1.31,1.31,2025-12-22T23:01:53Z
Tez Johnson,WR,16,2025,TB,CAR,away,-3.00,44.50,00-0040237,23.75,1.83,3000,13.00,0.61,0.00,0.18,0.16,2025-12-22T23:01:53Z
Gage Larvadain,WR,16,2025,CLE,BUF,home,10.50,41.50,00-0040259,15.50,4.67,3000,12.00,1.56,0.14,0.05,-0.09,2025-12-22T23:01:53Z
Jahdae Walker,WR,16,2025,CHI,GB,home,-1.50,45.50,00-0040277,23.50,2.76,,18.00,,,,,2025-12-22T23:01:53Z
Xavier Restrepo,WR,16,2025,TEN,KC,home,3.50,37.50,00-0040522,17.00,2.92,3000,14.00,0.97,0.35,0.01,-0.05,2025-12-22T23:01:53Z
Dont'e Thornton Jr.,WR,16,2025,LV,HOU,away,14.50,39.50,00-0040581,12.50,2.37,3000,3.00,0.79,0.22,,,2025-12-22T23:01:53Z
Arian Smith,WR,16,2025,NYJ,NO,away,6.50,39.50,00-0040582,16.50,1.67,3000,9.00,0.56,0.01,0.49,0.47,2025-12-22T23:01:53Z
Konata Mumpfield,WR,16,2025,LA,SEA,away,1.50,42.50,00-0040590,20.50,4.33,,5.00,,,,,2025-12-22T23:01:53Z
Jalen Royals,WR,16,2025,KC,TEN,away,-3.50,37.50,00-0040646,20.50,4.39,3000,27.00,1.46,0.34,0.01,-0.34,2025-12-22T23:01:53Z
Matthew Golden,WR,16,2025,GB,CHI,away,1.50,45.50,00-0040667,22.00,4.32,,22.00,,,,,2025-12-22T23:01:53Z
Isaac TeSlaa,WR,16,2025,DET,PIT,home,-7.50,52.50,00-0040669,30.00,5.26,3000,25.00,1.75,0.45,0.68,0.23,2025-12-22T23:01:53Z
Chimere Dike,WR,16,2025,TEN,KC,home,3.50,37.50,00-0040705,17.00,8.70,4200,14.00,2.07,3.14,2.20,-0.97,2025-12-22T23:01:53Z
Tre Harris,WR,16,2025,LAC,DAL,away,1.50,50.50,00-0040727,24.50,5.65,3300,32.00,1.71,5.80,0.51,-5.28,2025-12-22T23:01:53Z
Jack Bech,WR,16,2025,LV,HOU,away,14.50,39.50,00-0040729,12.50,6.38,3200,3.00,1.99,2.60,1.24,-1.26,2025-12-22T23:01:53Z
Isaiah Bond,WR,16,2025,CLE,BUF,home,10.50,41.50,00-0040782,15.50,5.02,3000,12.00,1.67,0.58,6.03,5.44,2025-12-22T23:01:53Z
Travis Kelce,TE,16,2025,KC,TEN,away,-3.50,37.50,00-0030506,20.50,10.75,4700,20.00,2.29,11.04,9.46,-1.52,2025-12-22T23:01:53Z
Chris Manhertz,TE,16,2025,NYG,MIN,home,2.50,41.50,00-0031484,19.50,0.46,2500,13.00,0.18,0.00,,,2025-12-22T23:01:53Z
Darren Waller,TE,16,2025,MIA,CIN,home,3.50,48.50,00-0031610,22.50,10.18,3500,32.00,2.91,11.86,6.06,-5.51,2025-12-22T23:01:53Z
Austin Hooper,TE,16,2025,NE,BAL,away,3.50,48.50,00-0032392,22.50,2.80,,6.00,,,,,2025-12-22T23:01:53Z
Hunter Henry,TE,16,2025,NE,BAL,away,3.50,48.50,00-0033090,22.50,9.32,,6.00,,,,,2025-12-22T23:01:53Z
Mo Alie-Cox,TE,16,2025,IND,SF,home,4.50,45.50,00-0033217,20.50,1.34,,22.00,,,,,2025-12-22T23:01:53Z
George Kittle,TE,16,2025,SF,IND,away,-4.50,45.50,00-0033288,25.00,14.24,,23.00,,,,,2025-12-22T23:01:53Z
Taysom Hill,TE,16,2025,NO,NYJ,home,-6.50,39.50,00-0033357,23.00,3.23,2500,17.00,1.29,0.54,0.09,-0.44,2025-12-22T23:01:53Z
Anthony Firkser,TE,16,2025,DET,PIT,home,-7.50,52.50,00-0033455,30.00,2.11,2500,31.00,0.84,0.14,0.32,0.18,2025-12-22T23:01:53Z
Eric Saubert,TE,16,2025,SEA,LA,home,-1.50,42.50,00-0033576,22.00,1.52,,14.00,,0.00,,,2025-12-22T23:01:53Z
Jonnu Smith,TE,16,2025,PIT,DET,away,7.50,52.50,00-0033858,22.50,3.47,2700,16.00,1.29,0.20,2.30,2.10,2025-12-22T23:01:53Z
Evan Engram,TE,16,2025,DEN,JAX,home,-3.50,46.50,00-0033881,25.00,6.09,2900,25.00,2.10,2.99,4.25,1.26,2025-12-22T23:01:53Z
Will Dissly,TE,16,2025,LAC,DAL,away,1.50,50.50,00-0034159,24.50,1.51,2500,15.00,0.60,0.02,0.29,0.27,2025-12-22T23:01:53Z
Tyler Conklin,TE,16,2025,LAC,DAL,away,1.50,50.50,00-0034270,24.50,1.02,2500,15.00,0.41,0.00,,,2025-12-22T23:01:53Z
Dallas Goedert,TE,16,2025,PHI,WAS,away,-7.00,43.50,00-0034351,25.25,10.31,,28.00,,,,,2025-12-22T23:01:53Z
Ian Thomas,TE,16,2025,LV,HOU,away,14.50,39.50,00-0034365,12.50,0.84,2500,9.00,0.33,0.07,,,2025-12-22T23:01:53Z
Dalton Schultz,TE,16,2025,HOU,LV,home,-14.50,39.50,00-0034383,27.00,9.78,4200,4.00,2.33,8.81,6.31,-2.31,2025-12-22T23:01:53Z
Tanner Hudson,TE,16,2025,CIN,MIA,away,-3.50,48.50,00-0034613,26.00,2.92,2500,30.00,1.17,0.08,0.05,-0.02,2025-12-22T23:01:53Z
Mark Andrews,TE,16,2025,BAL,NE,home,-3.50,48.50,00-0034753,26.00,7.63,,29.00,,,,,2025-12-22T23:01:53Z
Durham Smythe,TE,16,2025,CHI,GB,home,-1.50,45.50,00-0034798,23.50,0.83,,11.00,,,,,2025-12-22T23:01:53Z
Mike Gesicki,TE,16,2025,CIN,MIA,away,-3.50,48.50,00-0034829,26.00,6.51,3600,30.00,1.81,3.64,2.28,-1.37,2025-12-22T23:01:53Z
Foster Moreau,TE,16,2025,NO,NYJ,home,-6.50,39.50,00-0034981,23.00,2.78,2500,17.00,1.11,0.04,0.20,0.17,2025-12-22T23:01:53Z
T.J. Hockenson,TE,16,2025,MIN,NYG,away,-2.50,41.50,00-0035229,22.00,7.51,3000,8.00,2.50,4.42,6.24,1.82,2025-12-22T23:01:53Z
Josh Oliver,TE,16,2025,MIN,NYG,away,-2.50,41.50,00-0035249,22.00,2.26,2700,8.00,0.84,0.03,1.54,1.51,2025-12-22T23:01:53Z
Drew Sample,TE,16,2025,CIN,MIA,away,-3.50,48.50,00-0035631,26.00,1.73,2500,30.00,0.69,0.00,0.47,0.46,2025-12-22T23:01:53Z
Dawson Knox,TE,16,2025,BUF,CLE,away,-10.50,41.50,00-0035689,26.00,5.25,3300,12.00,1.59,0.92,1.16,0.31,2025-12-22T23:01:53Z
Juwan Johnson,TE,16,2025,NO,NYJ,home,-6.50,39.50,00-0036040,23.00,10.78,4000,17.00,2.70,8.63,6.45,-2.10,2025-12-22T23:01:53Z
Colby Parkinson,TE,16,2025,LA,SEA,away,1.50,42.50,00-0036244,20.50,7.79,,27.00,,9.00,,,2025-12-22T23:01:53Z
Cole Kmet,TE,16,2025,CHI,GB,home,-1.50,45.50,00-0036290,23.50,5.93,,11.00,,,,,2025-12-22T23:01:53Z
Josiah Deguara,TE,16,2025,ARI,ATL,home,2.50,48.50,00-0036332,23.00,0.58,2500,2.00,0.23,0.03,,,2025-12-22T23:01:53Z
Adam Trautman,TE,16,2025,DEN,JAX,home,-3.50,46.50,00-0036422,25.00,2.33,2500,25.00,0.93,0.05,0.82,0.77,2025-12-22T23:01:53Z
Charlie Woerner,TE,16,2025,ATL,ARI,away,-2.50,48.50,00-0036429,25.50,2.07,2500,24.00,0.83,0.06,0.01,-0.04,2025-12-22T23:01:53Z
Shane Zylstra,TE,16,2025,DET,PIT,home,-7.50,52.50,00-0036534,30.00,2.67,2500,31.00,1.07,0.08,1.35,1.27,2025-12-22T23:01:53Z
Quintin Morris,TE,16,2025,JAX,DEN,away,3.50,46.50,00-0036590,21.50,2.03,2500,21.00,0.81,0.06,0.26,0.20,2025-12-22T23:01:53Z
John Bates,TE,16,2025,WAS,PHI,home,7.00,43.50,00-0036628,18.25,4.40,,3.00,,,,,2025-12-22T23:01:53Z
Noah Gray,TE,16,2025,KC,TEN,away,-3.50,37.50,00-0036637,20.50,3.87,2700,20.00,1.43,0.66,0.69,0.02,2025-12-22T23:01:53Z
Kylen Granson,TE,16,2025,PHI,WAS,away,-7.00,43.50,00-0036876,25.25,0.83,,28.00,,,,,2025-12-22T23:01:53Z
Luke Farrell,TE,16,2025,SF,IND,away,-4.50,45.50,00-0036887,25.00,1.79,,23.00,,,,,2025-12-22T23:01:53Z
Pat Freiermuth,TE,16,2025,PIT,DET,away,7.50,52.50,00-0036894,22.50,5.25,2800,16.00,1.88,2.99,1.54,-1.45,2025-12-22T23:01:53Z
Kyle Pitts Sr.,TE,16,2025,ATL,ARI,away,-2.50,48.50,00-0036970,25.50,11.57,5000,24.00,2.31,11.50,10.15,-1.39,2025-12-22T23:01:53Z
Hunter Long,TE,16,2025,JAX,DEN,away,3.50,46.50,00-0037004,21.50,1.24,2500,21.00,0.49,0.02,0.03,0.01,2025-12-22T23:01:53Z
Tommy Tremble,TE,16,2025,CAR,TB,home,3.00,44.50,00-0037005,20.75,3.19,2500,26.00,1.28,0.10,0.08,0.02,2025-12-22T23:01:53Z
Grant Calcaterra,TE,16,2025,PHI,WAS,away,-7.00,43.50,00-0037086,25.25,1.12,,28.00,,,,,2025-12-22T23:01:53Z
Jake Tonges,TE,16,2025,SF,IND,away,-4.50,45.50,00-0037112,25.00,0.83,,23.00,,,,,2025-12-22T23:01:53Z
Greg Dulcich,TE,16,2025,MIA,CIN,home,3.50,48.50,00-0037252,22.50,3.60,2500,32.00,1.44,0.22,0.43,0.15,2025-12-22T23:01:53Z
Teagan Quitoriano,TE,16,2025,ATL,ARI,away,-2.50,48.50,00-0037277,25.50,0.30,2500,24.00,0.12,0.00,,,2025-12-22T23:01:53Z
John FitzPatrick,TE,16,2025,GB,CHI,away,1.50,45.50,00-0037306,22.00,4.30,,18.00,,,,,2025-12-22T23:01:53Z
Stone Smartt,TE,16,2025,NYJ,NO,away,6.50,39.50,00-0037475,16.50,1.44,2500,10.00,0.57,0.02,0.04,0.02,2025-12-22T23:01:53Z
Trey McBride,TE,16,2025,ARI,ATL,home,2.50,48.50,00-0037744,23.00,16.21,7600,2.00,2.13,8.72,12.42,3.65,2025-12-22T23:01:53Z
Jelani Woods,TE,16,2025,NYJ,NO,away,6.50,39.50,00-0037755,16.50,1.16,2500,10.00,0.46,0.05,0.01,-0.03,2025-12-22T23:01:53Z
Jeremy Ruckert,TE,16,2025,NYJ,NO,away,6.50,39.50,00-0037805,16.50,5.00,2600,10.00,1.92,0.84,0.74,0.01,2025-12-22T23:01:53Z
Chig Okonkwo,TE,16,2025,TEN,KC,home,3.50,37.50,00-0037809,17.00,5.93,3200,5.00,1.85,1.48,2.70,1.32,2025-12-22T23:01:53Z
Isaiah Likely,TE,16,2025,BAL,NE,home,-3.50,48.50,00-0037838,26.00,6.18,,29.00,,,,,2025-12-22T23:01:53Z
